Vial ID;Customer Evaluation;Machine Evaluation;Rejected;Samples;Single Stations Rejections;
0;-1;-1;0;0;
1;-1;8;4;5;
2;-1;8;4;5;
3;-1;8;4;5;
4;-1;0;0;5;
5;-1;4;2;5;
6;-1;0;0;5;
7;-1;0;0;5;
8;-1;2;1;5;
9;-1;4;2;5;
10;-1;0;0;5;
11;-1;4;2;5;
12;-1;10;5;5;
13;-1;0;0;5;
14;-1;10;5;5;
15;-1;0;0;5;
16;-1;6;3;5;
17;-1;0;0;5;
18;-1;0;0;5;
19;-1;0;0;5;
20;-1;0;0;5;
21;-1;0;0;5;
22;-1;0;0;5;
23;-1;0;0;5;
24;-1;0;0;5;
25;-1;0;0;5;
26;-1;0;0;5;
27;-1;0;0;5;
28;-1;0;0;5;
29;-1;0;0;5;
30;-1;2;1;5;
31;-1;0;0;5;
32;-1;4;2;5;
33;-1;0;0;5;
34;-1;0;0;5;
35;-1;2;1;5;
36;-1;0;0;5;
37;-1;0;0;5;
38;-1;0;0;5;
39;-1;6;3;5;
40;-1;0;0;5;
