Vial ID;Customer Evaluation;Machine Evaluation;Rejected;Samples;Single Stations Rejections;
1;70;-1;0;0;
2;36;-1;0;0;
3;84;-1;0;0;
4;52;-1;0;0;
5;64;-1;0;0;
6;42;-1;0;0;
7;98;-1;0;0;
8;62;-1;0;0;
9;90;-1;0;0;
10;66;-1;0;0;
11;42;-1;0;0;
12;28;-1;0;0;
13;44;-1;0;0;
14;36;-1;0;0;
15;74;-1;0;0;
16;88;-1;0;0;
17;30;-1;0;0;
18;30;-1;0;0;
19;72;-1;0;0;
20;100;-1;0;0;
21;48;-1;0;0;
22;48;-1;0;0;
23;62;-1;0;0;
24;-1;-1;0;0;
25;48;-1;0;0;
26;34;-1;0;0;
27;32;-1;0;0;
28;80;-1;0;0;
29;94;-1;0;0;
30;44;-1;0;0;
31;48;-1;0;0;
32;88;-1;0;0;
33;44;-1;0;0;
34;58;-1;0;0;
35;68;-1;0;0;
36;68;-1;0;0;
37;84;-1;0;0;
38;64;-1;0;0;
39;60;-1;0;0;
40;40;-1;0;0;
41;56;100;5;5;
42;58;100;5;5;
43;72;100;5;5;
44;94;100;5;5;
45;88;100;5;5;
46;46;100;5;5;
47;64;80;4;5;
48;76;100;5;5;
49;74;100;5;5;
50;98;100;5;5;
51;96;100;5;5;
52;78;100;5;5;
53;76;100;5;5;
54;58;80;4;5;
55;94;100;5;5;
56;82;100;5;5;
57;76;100;5;5;
58;52;100;5;5;
59;78;100;5;5;
60;82;100;5;5;
61;78;100;5;5;
62;68;100;4;4;
63;60;100;4;4;
64;98;100;4;4;
65;98;100;4;4;
66;100;100;4;4;
67;100;100;4;4;
68;96;100;4;4;
69;100;100;4;4;
70;84;100;4;4;
71;100;100;4;4;
72;98;100;4;4;
73;100;100;4;4;
74;100;100;4;4;
75;100;100;4;4;
76;100;100;4;4;
77;100;100;4;4;
78;100;100;4;4;
79;100;100;4;4;
80;100;100;4;4;
