Vial ID;Customer Evaluation;Machine Evaluation;Rejected;Samples;Single Stations Rejections;
1;88;100;5;5;
2;80;100;5;5;
3;90;100;5;5;
4;96;100;5;5;
5;70;100;5;5;
6;96;100;5;5;
7;84;100;5;5;
8;88;100;5;5;
9;72;100;5;5;
10;94;100;5;5;
11;98;100;5;5;
12;94;100;5;5;
13;74;100;5;5;
14;64;100;5;5;
15;76;100;5;5;
16;34;100;5;5;
17;76;100;5;5;
18;78;100;5;5;
19;88;100;5;5;
20;68;100;5;5;
21;98;100;5;5;
22;90;100;5;5;
23;84;0;0;5;
24;88;0;0;5;
25;94;100;5;5;
26;90;100;5;5;
27;82;100;4;4;
28;74;100;4;4;
29;70;100;4;4;
30;64;100;4;4;
31;94;100;4;4;
32;78;100;4;4;
33;90;100;4;4;
34;72;25;1;4;
35;50;100;4;4;
36;74;100;4;4;
37;56;100;4;4;
38;78;100;4;4;
39;82;100;4;4;
40;42;50;2;4;
41;72;-1;0;0;
42;70;-1;0;0;
43;66;-1;0;0;
44;56;-1;0;0;
45;66;-1;0;0;
46;68;-1;0;0;
47;80;-1;0;0;
48;74;-1;0;0;
49;70;-1;0;0;
50;18;-1;0;0;
51;76;-1;0;0;
52;98;-1;0;0;
53;70;-1;0;0;
54;64;-1;0;0;
55;84;-1;0;0;
56;56;-1;0;0;
57;96;-1;0;0;
58;76;-1;0;0;
59;78;-1;0;0;
60;94;-1;0;0;
61;22;-1;0;0;
62;60;-1;0;0;
63;68;-1;0;0;
64;52;-1;0;0;
65;96;-1;0;0;
66;92;-1;0;0;
67;82;-1;0;0;
68;92;-1;0;0;
69;98;-1;0;0;
70;76;-1;0;0;
71;100;-1;0;0;
72;94;-1;0;0;
73;96;-1;0;0;
74;74;-1;0;0;
75;82;-1;0;0;
76;40;-1;0;0;
77;94;-1;0;0;
78;90;-1;0;0;
79;82;-1;0;0;
80;72;-1;0;0;
