Vial ID;Customer Evaluation;Machine Evaluation;Rejected;Samples;Single Stations Rejections;
1;88;-1;0;0;
2;80;-1;0;0;
3;90;-1;0;0;
4;96;-1;0;0;
5;70;-1;0;0;
6;96;-1;0;0;
7;84;-1;0;0;
8;88;-1;0;0;
9;72;-1;0;0;
10;94;-1;0;0;
11;98;-1;0;0;
12;94;-1;0;0;
13;74;-1;0;0;
14;64;-1;0;0;
15;76;-1;0;0;
16;34;-1;0;0;
17;76;-1;0;0;
18;78;-1;0;0;
19;88;-1;0;0;
20;68;-1;0;0;
21;98;-1;0;0;
22;90;-1;0;0;
23;84;-1;0;0;
24;88;-1;0;0;
25;94;-1;0;0;
26;90;-1;0;0;
27;82;-1;0;0;
28;74;-1;0;0;
29;70;-1;0;0;
30;64;-1;0;0;
31;94;-1;0;0;
32;78;-1;0;0;
33;90;-1;0;0;
34;72;-1;0;0;
35;50;-1;0;0;
36;74;-1;0;0;
37;56;-1;0;0;
38;78;-1;0;0;
39;82;-1;0;0;
40;42;-1;0;0;
41;-1;-1;0;0;
42;-1;-1;0;0;
43;-1;-1;0;0;
44;-1;-1;0;0;
45;-1;-1;0;0;
46;-1;-1;0;0;
47;-1;-1;0;0;
48;-1;-1;0;0;
49;-1;-1;0;0;
50;-1;-1;0;0;
51;-1;-1;0;0;
52;-1;-1;0;0;
53;-1;-1;0;0;
54;-1;-1;0;0;
55;-1;-1;0;0;
56;-1;-1;0;0;
57;-1;-1;0;0;
58;-1;-1;0;0;
59;-1;-1;0;0;
60;-1;-1;0;0;
61;-1;-1;0;0;
62;-1;-1;0;0;
63;-1;-1;0;0;
64;-1;-1;0;0;
65;-1;-1;0;0;
66;-1;-1;0;0;
67;-1;-1;0;0;
68;-1;-1;0;0;
69;-1;-1;0;0;
70;-1;-1;0;0;
71;-1;-1;0;0;
72;-1;-1;0;0;
73;-1;-1;0;0;
74;-1;-1;0;0;
75;-1;-1;0;0;
76;-1;-1;0;0;
77;-1;-1;0;0;
78;-1;-1;0;0;
79;-1;-1;0;0;
80;-1;-1;0;0;
