Vial ID;Customer Evaluation;Machine Evaluation;Rejected;Samples;Single Stations Rejections;
1;70;100;10;10;
2;36;100;10;10;
3;84;100;10;10;
4;52;100;10;10;
5;64;100;10;10;
6;42;100;10;10;
7;98;100;10;10;
8;62;90;9;10;
9;90;100;10;10;
10;66;90;9;10;
11;42;100;10;10;
12;28;100;10;10;
13;44;100;10;10;
14;36;80;8;10;
15;74;100;10;10;
16;88;90;9;10;
17;30;100;10;10;
18;30;100;10;10;
19;72;80;8;10;
20;100;100;10;10;
21;48;100;10;10;
22;48;0;0;10;
23;62;100;10;10;
24;-1;20;2;10;
25;48;100;10;10;
26;34;80;8;10;
27;32;100;10;10;
28;80;100;10;10;
29;94;100;10;10;
30;44;100;10;10;
31;48;100;10;10;
32;88;100;10;10;
33;44;80;8;10;
34;58;100;10;10;
35;68;100;10;10;
36;68;60;6;10;
37;84;100;10;10;
38;64;100;10;10;
39;60;100;10;10;
40;40;100;10;10;
