Vial ID;Customer Evaluation;Machine Evaluation;Rejected;Samples;Single Stations Rejections;
1;82;-1;0;0;
2;92;-1;0;0;
3;98;-1;0;0;
4;7;-1;0;0;
5;64;-1;0;0;
6;94;-1;0;0;
7;3;-1;0;0;
8;84;-1;0;0;
9;72;-1;0;0;
10;7;-1;0;0;
11;98;-1;0;0;
12;72;-1;0;0;
13;8;-1;0;0;
14;10;-1;0;0;
15;72;-1;0;0;
16;92;-1;0;0;
17;68;-1;0;0;
18;58;-1;0;0;
19;92;-1;0;0;
20;82;-1;0;0;
21;88;-1;0;0;
22;88;-1;0;0;
23;94;-1;0;0;
24;86;-1;0;0;
25;78;-1;0;0;
26;92;-1;0;0;
27;58;-1;0;0;
28;10;-1;0;0;
29;68;-1;0;0;
30;84;-1;0;0;
31;94;-1;0;0;
32;9;-1;0;0;
33;76;-1;0;0;
34;78;-1;0;0;
35;8;-1;0;0;
36;62;-1;0;0;
37;44;-1;0;0;
38;48;-1;0;0;
39;78;-1;0;0;
40;64;-1;0;0;
