Vial ID;Customer Evaluation;Machine Evaluation;Rejected;Samples;Single Stations Rejections;
1;88;100;3;3;
2;80;100;3;3;
3;90;100;3;3;
4;96;100;3;3;
5;70;100;3;3;
6;96;100;3;3;
7;84;66.6666666666667;2;3;
8;88;100;3;3;
9;72;100;3;3;
10;94;100;3;3;
11;98;100;3;3;
12;94;100;3;3;
13;74;100;3;3;
14;64;66.6666666666667;2;3;
15;76;100;3;3;
16;34;100;3;3;
17;76;100;3;3;
18;78;100;3;3;
19;88;100;3;3;
20;68;100;3;3;
21;98;100;3;3;
22;90;100;3;3;
23;84;0;0;3;
24;88;0;0;3;
25;94;100;3;3;
26;90;100;3;3;
27;82;100;3;3;
28;74;100;3;3;
29;70;100;3;3;
30;64;100;3;3;
31;94;100;2;2;
32;78;100;2;2;
33;90;100;2;2;
34;72;100;2;2;
35;50;100;2;2;
36;74;50;1;2;
37;56;100;2;2;
38;78;100;2;2;
39;82;50;1;2;
40;42;100;2;2;
41;72;-1;0;0;
42;70;-1;0;0;
43;66;-1;0;0;
44;56;-1;0;0;
45;66;-1;0;0;
46;68;-1;0;0;
47;80;-1;0;0;
48;74;-1;0;0;
49;70;-1;0;0;
50;18;-1;0;0;
51;76;-1;0;0;
52;98;-1;0;0;
53;70;-1;0;0;
54;64;-1;0;0;
55;84;-1;0;0;
56;56;-1;0;0;
57;96;-1;0;0;
58;76;-1;0;0;
59;78;-1;0;0;
60;94;-1;0;0;
61;22;-1;0;0;
62;60;-1;0;0;
63;68;-1;0;0;
64;52;-1;0;0;
65;96;-1;0;0;
66;92;-1;0;0;
67;82;-1;0;0;
68;92;-1;0;0;
69;98;-1;0;0;
70;76;-1;0;0;
71;100;-1;0;0;
72;94;-1;0;0;
73;96;-1;0;0;
74;74;-1;0;0;
75;82;-1;0;0;
76;40;-1;0;0;
77;94;-1;0;0;
78;90;-1;0;0;
79;82;-1;0;0;
80;72;-1;0;0;
