Vial ID;Customer Evaluation;Machine Evaluation;Rejected;Samples;Single Stations Rejections;
1;82;10;5;5;
2;92;10;5;5;
3;98;10;5;5;
4;7;10;5;5;
5;64;10;5;5;
6;94;10;5;5;
7;3;6;3;5;
8;84;10;5;5;
9;72;10;5;5;
10;7;10;5;5;
11;98;10;5;5;
12;72;10;5;5;
13;8;10;5;5;
14;10;10;5;5;
15;72;10;5;5;
16;92;10;5;5;
17;68;10;5;5;
18;58;10;5;5;
19;92;10;5;5;
20;82;10;5;5;
21;88;10;5;5;
22;88;10;5;5;
23;94;10;5;5;
24;86;10;5;5;
25;78;10;5;5;
26;92;10;5;5;
27;58;10;5;5;
28;10;10;5;5;
29;68;10;5;5;
30;84;10;5;5;
31;94;10;5;5;
32;9;10;5;5;
33;76;10;5;5;
34;78;10;5;5;
35;8;10;5;5;
36;62;10;5;5;
37;44;8;4;5;
38;48;10;5;5;
39;78;10;5;5;
40;64;10;5;5;
