Vial ID;Customer Evaluation;Machine Evaluation;Rejected;Samples;Single Stations Rejections;
1;-1;5;5;10;
2;-1;9;9;10;
3;-1;10;10;10;
4;-1;0;0;10;
5;-1;8;8;10;
6;-1;0;0;10;
7;-1;0;0;10;
8;-1;2;2;10;
9;-1;0;0;10;
10;-1;0;0;10;
11;-1;0;0;10;
12;-1;8;8;10;
13;-1;0;0;10;
14;-1;10;10;10;
15;-1;0;0;10;
16;-1;9;9;10;
17;-1;0;0;10;
18;-1;2;2;10;
19;-1;1;1;10;
20;-1;1;1;10;
21;-1;1;1;10;
22;-1;1;1;10;
23;-1;1;1;10;
24;-1;0;0;10;
25;-1;0;0;10;
26;-1;1;1;10;
27;-1;0;0;10;
28;-1;0;0;10;
29;-1;0;0;10;
30;-1;10;10;10;
31;-1;1;1;10;
32;-1;5;5;10;
33;-1;1;1;10;
34;-1;0;0;10;
35;-1;1;1;10;
36;-1;2;2;10;
37;-1;1;1;10;
38;-1;0;0;10;
39;-1;4;4;10;
40;-1;5;5;10;
