Vial ID;Customer Evaluation;Machine Evaluation;Rejected;Samples;Single Stations Rejections;
1;88;100;10;10;
2;80;100;10;10;
3;90;100;10;10;
4;96;100;10;10;
5;70;100;10;10;
6;96;100;10;10;
7;84;100;10;10;
8;88;100;10;10;
9;72;100;10;10;
10;94;100;10;10;
11;98;100;10;10;
12;94;100;10;10;
13;74;100;10;10;
14;64;100;10;10;
15;76;100;10;10;
16;34;100;10;10;
17;76;100;10;10;
18;78;100;10;10;
19;88;100;10;10;
20;68;100;10;10;
21;98;100;10;10;
22;90;100;10;10;
23;-1;0;0;10;
24;-1;10;1;10;
25;94;100;10;10;
26;90;100;10;10;
27;82;100;10;10;
28;74;100;10;10;
29;70;100;10;10;
30;64;100;10;10;
31;94;100;10;10;
32;78;100;10;10;
33;90;100;10;10;
34;72;90;9;10;
35;50;100;10;10;
36;74;100;10;10;
37;56;100;10;10;
38;78;100;10;10;
39;82;100;10;10;
40;42;70;7;10;
41;72;100;10;10;
42;70;100;10;10;
43;66;100;10;10;
44;56;100;10;10;
45;66;100;10;10;
46;68;100;10;10;
47;80;100;10;10;
48;74;100;10;10;
49;70;100;10;10;
50;18;0;0;10;
51;76;100;10;10;
52;98;100;10;10;
53;70;100;10;10;
54;64;80;8;10;
55;84;100;10;10;
56;56;100;10;10;
57;96;100;10;10;
58;76;100;10;10;
59;78;100;10;10;
60;94;100;10;10;
61;22;30;3;10;
62;60;100;10;10;
63;68;20;2;10;
64;52;10;1;10;
65;96;100;10;10;
66;92;100;10;10;
67;82;100;10;10;
68;92;100;10;10;
69;98;100;10;10;
70;76;100;10;10;
71;100;100;10;10;
72;94;100;10;10;
73;96;100;10;10;
74;74;70;7;10;
75;82;100;10;10;
76;40;40;4;10;
77;0;0;0;10;
78;0;10;1;10;
79;0;0;0;10;
80;0;0;0;10;
